source,title,link,summary,published
The Guardian,The brain microbiome: could understanding it help prevent dementia?,https://www.theguardian.com/lifeandstyle/2024/dec/01/the-brain-microbiome-could-understanding-it-help-prevent-dementia,"<p>Long thought to be sterile, our brains are now believed to harbour all sorts of micro-organisms, from bacteria to fungi. How big a part do they play in Alzheimer’s and similar diseases?</p><p>Nine years ago, Nikki Schultek, an active and healthy woman in her early 30s, experienced a sudden cascade of debilitating and agonising symptoms – including cognitive and breathing problems and heart arrhythmia – and was investigated for <a href=""https://www.theguardian.com/society/multiple-sclerosis"">multiple sclerosis</a>. But three brain scans and numerous X-rays later, there was still no diagnosis or treatment plan. “It was like living in a nightmare, imagining not watching my children – three and five years old – grow up,” says Schultek.</p><p>Now, speaking on a video call from North Carolina, she is as bright as a button and shows no signs of degenerative brain disease. It turned out she had multiple chronic infections, including <em>Borrelia burgdorferi</em> bacteria, which causes Lyme disease and which had stealthily reached her brain. Antibiotics restored her health, but <em>B</em><em> burgdorferi</em> is hard to eradicate once in the brain. She may need maintenance treatment to keep the disease at bay.</p> <a href=""https://www.theguardian.com/lifeandstyle/2024/dec/01/the-brain-microbiome-could-understanding-it-help-prevent-dementia"">Continue reading...</a>","Sun, 01 Dec 2024 14:00:10 GMT"
The Guardian,From Trump and Musk to regurgitation: Edith Pritchett’s week in Venn diagrams – cartoon,https://www.theguardian.com/lifeandstyle/picture/2024/dec/02/from-trump-and-musk-to-regurgitation-edith-pritchetts-week-in-venn-diagrams-cartoon,"<a href=""https://www.theguardian.com/lifeandstyle/picture/2024/dec/02/from-trump-and-musk-to-regurgitation-edith-pritchetts-week-in-venn-diagrams-cartoon"">Continue reading...</a>","Mon, 02 Dec 2024 06:00:18 GMT"
The Guardian,Is it important for kids to learn about winning and losing?,https://www.theguardian.com/wellness/2024/dec/01/youth-sports-teaching-winning-losing,"<p>Some experts say the values of fun and personal development in youth sports are being replaced by performance and victory</p><p>My boyfriend’s parents coached youth sports teams in the 90s, so they have many anecdotes about how children handle winning and losing. Two cousins on separate soccer teams were so competitive that the one who lost would refuse the post-game high-five, instead retreating to some nearby bushes to cry. A little girl used to kick opponents with her ice skates during hockey; another refused to pass because her dad gave her cash for every goal she scored. One boy, when his team lost, lay flat out on the ice and simply wouldn’t get up.</p><p>There’s a general consensus that, in addition to boosting fitness, youth sports impart valuable life skills, like teamwork and discipline. Winning and losing are especially significant, because they prepare children for the setbacks and challenges they will face in adult life.</p> <a href=""https://www.theguardian.com/wellness/2024/dec/01/youth-sports-teaching-winning-losing"">Continue reading...</a>","Sun, 01 Dec 2024 13:00:08 GMT"
The Guardian,‘I felt like a bystander in my own internal recovery’: one woman’s battle for health after a life-changing diagnosis,https://www.theguardian.com/society/2024/dec/01/i-felt-like-a-bystander-in-my-own-internal-recovery-one-womans-battle-for-health-after-a-life-changing-diagnosis,"<p>Facing an enormous decision about her health filled Kat Lister with wonder at her body’s ability to fight for her</p><p>The 2cm wound to the right of my bellybutton had been oozing for days. A syrupy weep in the well of my abdomen. A surgical pothole so small that it felt almost indulgent to photograph it in my bathroom mirror. As if these tiny keyhole incisions dotted around my swollen stomach – one, two, three, four, five of them – bore no relation to the magnitude of the plunder beneath.</p><p>Magnitude. Or, should I say: weight. “Do you feel lighter?” a friend asked me a week after I had a total colectomy to save my life. To which I replied (somewhat contradictorily): yes and no. It didn’t take long for my doctors to start referring to my large bowel, laden with more than 400 precancerous polyps, as a “heavy burden” – and I think there is something poetic in that choice of words. A flash of humanity in an otherwise sterile place. Which is where I found myself in May last year, staring numbly at pictures of stoma bags in St Mark’s hospital in north-west London, the only hospital in the world to specialise entirely in intestinal and colorectal medicine.</p> <a href=""https://www.theguardian.com/society/2024/dec/01/i-felt-like-a-bystander-in-my-own-internal-recovery-one-womans-battle-for-health-after-a-life-changing-diagnosis"">Continue reading...</a>","Sun, 01 Dec 2024 09:00:02 GMT"
The Guardian,Share your experience of doorstep deliveries in the UK that have gone missing,https://www.theguardian.com/money/2024/dec/02/share-your-experience-of-doorstep-deliveries-in-the-uk-that-have-gone-missing,"<p>We want to hear from people about the items they have lost after they were delivered and left on their doorstep</p><p>Now that Black Friday has come and gone, we’d like to find out more about the deliveries you have received but that have gone missing from your doorstep.</p><p>Were you able to retrieve the lost parcel? If you raised the issue with the retailer or courier, what happened? Were you able to get a replacement or a refund?</p> <a href=""https://www.theguardian.com/money/2024/dec/02/share-your-experience-of-doorstep-deliveries-in-the-uk-that-have-gone-missing"">Continue reading...</a>","Mon, 02 Dec 2024 09:22:45 GMT"
The Guardian,Nature boys and girls – here’s your chance to get published in the Guardian,https://www.theguardian.com/environment/2021/aug/27/nature-lovers-guardian-young-country-diary-writers,"<p>Our wildlife series Young Country Diary is looking for articles written by children, about their winter encounters with nature</p><p>Once again, the <a href=""https://www.theguardian.com/environment/series/young-country-diary"">Young Country Diary series</a> is open for submissions! Every three months, as the UK enters a new season, we ask you to send us an article written by a child aged 8-14.</p><p>The article needs to be about a <strong>recent encounter they’ve had with nature</strong> – whether it’s a majestic deer, a busy rock pool or a yomp in the woods.</p> <a href=""https://www.theguardian.com/environment/2021/aug/27/nature-lovers-guardian-young-country-diary-writers"">Continue reading...</a>","Fri, 29 Nov 2024 09:06:07 GMT"
The Guardian,Tell us your favourite music albums of 2024,https://www.theguardian.com/music/2024/nov/28/tell-us-your-favourite-music-albums-of-2024,"<p>We would like to hear about the best album you have heard this year and why</p><p>It’s been one of the most exciting years for music in some time, with a proper changing of the guard at the top of pop: Sabrina Carpenter, Chappell Roan and Charli xcx have ushered in a new era of revelry, humour and inventiveness.</p><p>Elsewhere, new future-classicists such as MJ Lenderman and Mk.gee have broken through, while Sexxy Red and Glorilla have shaken up rap. But who made your album of the year, and why? Let us know and we’ll run the best submissions after the Guardian’s No 1 is unveiled in December.</p> <a href=""https://www.theguardian.com/music/2024/nov/28/tell-us-your-favourite-music-albums-of-2024"">Continue reading...</a>","Thu, 28 Nov 2024 15:45:14 GMT"
The Guardian,Women in the UK: are you planning on having a baby on your own using fertility treatment?,https://www.theguardian.com/society/2024/nov/26/women-in-the-uk-are-you-planning-on-having-a-baby-on-your-own-using-fertility-treatment,"<p>We’d like to hear from women who are having a baby on their own or with someone else using IVF or DI</p><p>According to a report by the Human Fertilisation and Embryology Authority (HFEA), the number of UK women who are single and undergoing fertility treatment has more than <a href=""https://www.theguardian.com/society/2024/nov/26/single-women-uk-fertility-treatment-yvf"">trebled in a decade</a>.</p><p>In total, 4,800 women without a partner had in vitro fertilisation (IVF) or donor insemination (DI) treatment in 2022. This represents a 243% increase from the 1,400 single women who had fertility treatment in 2012.</p> <a href=""https://www.theguardian.com/society/2024/nov/26/women-in-the-uk-are-you-planning-on-having-a-baby-on-your-own-using-fertility-treatment"">Continue reading...</a>","Tue, 26 Nov 2024 11:31:46 GMT"
The Guardian,Who is Bushra Bibi? Imran Khan’s wife stands at the forefront of the Pakistan protests,https://www.theguardian.com/world/2024/dec/02/bushra-bibi-wife-imran-khan-pakistan-protests,"<p>Elusive spouse of the former prime minister led march of tens of thousands on Islamabad</p><p>As vast crowds converged on Pakistan’s capital demanding the release of the former prime minister Imran Khan, one unlikely figure was at the forefront of the protest.</p><p>Bushra Bibi, Khan’s third wife, had always been deemed an apolitical and somewhat mysterious spiritual figure. Her marriage to Khan had generated wild gossip for years, but she kept herself largely shielded from the public gaze – even as she found herself jailed alongside her husband in January.</p> <a href=""https://www.theguardian.com/world/2024/dec/02/bushra-bibi-wife-imran-khan-pakistan-protests"">Continue reading...</a>","Mon, 02 Dec 2024 02:06:39 GMT"
The Guardian,Rebels behind Aleppo’s surprise fall took advantage of Russian and Iranian distraction,https://www.theguardian.com/world/2024/dec/01/rebels-behind-aleppos-surprise-fall-took-advantage-of-russian-and-iranian-distraction,"<p>Forces only took three days to take the city from Bashar al-Assad’s regime, but the Middle East’s newest conflict looks set to last</p><ul><li><strong><a href=""https://www.theguardian.com/world/live/2024/dec/01/middle-east-crisis-live-syria-rebels-aleppo-russia-airstrikes-assad"">Middle East crisis – live updates</a></strong></li></ul><p>It was not Kyiv that fell in three days, but Aleppo. A <a href=""https://www.theguardian.com/world/2024/dec/01/syria-iran-abbas-araghchi-damascas-visit-aleppo-fall-bashar-al-assad"">surprise offensive</a> launched by Syrian rebels from the north west of the country last week has reignited a dormant conflict – and revealed a change in the balance of power caused not by one but two nearby wars, in Ukraine and Lebanon and the Middle East.</p><p>Aleppo was the scene of fierce and destructive fighting between 2012 and 2016 when the Syrian civil war was at its height. Rebel groups were forced out as Syrian government forces supporting the president, Bashar al-Assad, were able to capture the country’s second city, with the help of Russia and its air force.</p> <a href=""https://www.theguardian.com/world/2024/dec/01/rebels-behind-aleppos-surprise-fall-took-advantage-of-russian-and-iranian-distraction"">Continue reading...</a>","Sun, 01 Dec 2024 19:10:19 GMT"
The Guardian,Weather tracker: lake-effect snow blankets parts of north-east US,https://www.theguardian.com/environment/2024/dec/02/weather-tracker-lake-effect-snow-north-east-us-new-york,"<p>There was significant snowfall in five states downwind of the Great Lakes, including 4ft in western New York state</p><p>As meteorological autumn drew to a close at the end of last week, parts of the north-east of the US saw substantial snowfall thanks to a phenomenon known as “lake-effect snow”.</p><p>This occurs when cold air passes over relatively warm lake waters, causing the layer of air near to the surface to absorb heat and moisture. Warmer than the air above it, this layer of air then starts to rise, cooling and condensing into clouds that deposit snow on the windward side of the lakes in extremely localised bands.</p> <a href=""https://www.theguardian.com/environment/2024/dec/02/weather-tracker-lake-effect-snow-north-east-us-new-york"">Continue reading...</a>","Mon, 02 Dec 2024 09:26:15 GMT"
The Guardian,"Doug Burgum could soon be driving Trump’s ‘drill, baby, drill’ promises on public lands",https://www.theguardian.com/us-news/ng-interactive/2024/dec/01/doug-burgum-trump-interior-secretary-drilling,"<p>Conservationists fear an expansion of drilling with North Dakota governor Trump’s pick for secretary of the interior and White House ‘energy czar’</p><p>Of all <a href=""https://www.theguardian.com/us-news/donaldtrump"">Donald Trump</a>’s <a href=""https://www.theguardian.com/us-news/2024/nov/19/trump-cabinet-picks-administration-appointees"">cabinet nominees</a> so far, Doug Burgum has stood out for appearing to be one of the most conventional.</p><p>The billionaire governor of North Dakota – like most picks to lead the Department of the Interior, the largest landowner in the US west – comes from a western state. He is not a conspiracy theorist, he hasn’t been investigated for sex trafficking. Unlike the president-elect’s pick to lead the Department of Energy, he is not a fracking CEO.</p> <a href=""https://www.theguardian.com/us-news/ng-interactive/2024/dec/01/doug-burgum-trump-interior-secretary-drilling"">Continue reading...</a>","Sun, 01 Dec 2024 16:00:10 GMT"
The Guardian,‘The taste of our home’: inside an Afghan restaurant in Arizona run by former refugees,https://www.theguardian.com/environment/2024/dec/01/afghan-corner-restaurant-tucson-trump-future,"<p>As neighbors face an uncertain political future, the city’s only Afghan restaurant provides a sense of community – and ‘a bit of happiness’</p><p>An aromatic blend of spices and <em>bolani</em>, stuffed pan-fried bread, and the voice of Asad Badie, an Afghan pop singer who rose to stardom in the 1980s, foreshadowed a meal experience that one could easily believe was taking place thousands of miles away.</p><p>In reality, it was almost 1pm in Tucson, Arizona, when Ritiek Rafi and Ahmad Bahaduri started to greet and take orders from customers in Dari and English inside the only Afghan restaurant in the city.</p> <a href=""https://www.theguardian.com/environment/2024/dec/01/afghan-corner-restaurant-tucson-trump-future"">Continue reading...</a>","Sun, 01 Dec 2024 16:00:11 GMT"
The Guardian,‘The EU wants Ukraine to win this war’: who is its new chief diplomat Kaja Kallas?,https://www.theguardian.com/world/2024/dec/01/who-is-eu-chief-diplomat-kaja-kallas,"<p>She stepped down as Estonia’s prime minister to take up foreign policy role replacing tough talker Josep Borrell</p><p>It was no surprise that Kaja Kallas went to Ukraine on her first day as the EU’s chief diplomat.</p><p>Kallas, who <a href=""https://www.theguardian.com/world/article/2024/jun/28/kaja-kallas-estonian-pm-josep-borrell-successor-eu"">stepped down as Estonia’s prime minister</a> to take up the role, was accompanied in Kyiv on Sunday by the new European Council president, António Costa, and European enlargement commissioner, Marta Kos, marking the leadership changeover at the EU institutions on 1 December.</p> <a href=""https://www.theguardian.com/world/2024/dec/01/who-is-eu-chief-diplomat-kaja-kallas"">Continue reading...</a>","Sun, 01 Dec 2024 12:07:38 GMT"
The Guardian,‘It’s about balancing out December’: why nutritionists overindulge at Christmas too,https://www.theguardian.com/society/2024/dec/01/its-about-balancing-out-december-why-nutritionists-overindulge-at-christmas-too,"<p>Experts say they also enjoy ultra-processed treats at this time of year – the problem is when they become an everyday staple</p><p>From mince pies to pigs in blankets, Christmas is a time for indulgence – often on ultra-processed foods.</p><p>And as we eat our own body weight in chocolate while watching It’s a Wonderful Life for the 14th time, we often expect somebody who knows better to be tutting at us as they prepare healthier options.</p> <a href=""https://www.theguardian.com/society/2024/dec/01/its-about-balancing-out-december-why-nutritionists-overindulge-at-christmas-too"">Continue reading...</a>","Sun, 01 Dec 2024 14:00:09 GMT"
The Guardian,Former Tesco boss wants to send power from Morocco to Great Britain using subsea cable,https://www.theguardian.com/business/2024/dec/01/morocco-to-great-britain-subsea-power-cable-former-tesco-boss-dave-lewis,"<p>Dave Lewis says the near-constant stream of clean electricity could supply the grid as early as 2030</p><p>In the south-west of Morocco, a sprawl of wind and solar farms stretching across an area the size of Greater London could soon generate the green electricity powering more than 9m British homes.</p><p>This is the unflinching vision of Sir Dave Lewis, the <a href=""https://www.theguardian.com/business/2019/oct/02/tesco-chief-dave-lewis-ken-murphy#:~:text=Tesco's%20chief%20executive%2C%20Dave,come%20out%20of%20the%20blue."">former Tesco boss</a> who is hoping to build the world’s longest subsea power cable in order to harness north Africa’s renewable energy sources and power Britain’s clean energy agenda.</p> <a href=""https://www.theguardian.com/business/2024/dec/01/morocco-to-great-britain-subsea-power-cable-former-tesco-boss-dave-lewis"">Continue reading...</a>","Sun, 01 Dec 2024 17:00:01 GMT"
The Guardian,"Putin may have wanted Skripal dead over what he knew, UK officials believe",https://www.theguardian.com/uk-news/2024/dec/01/putin-may-have-wanted-sergei-skripal-poisoned-uk-officials-believe,"<p>Ex-spy had information about Putin’s ‘embezzlement’ of profits from metals production, intelligence official says</p><p>Vladimir Putin may have ordered the assassination attempt on Sergei Skripal because the former Russian spy harboured secret information about the Russian president’s “criminal embezzlement” of profits from metals production, the UK government believes.</p><p>A leading intelligence official on Russia has said he took “at face value” Skripal’s assertions that secrets he knew about how Putin may have made money led to the nerve agent attack on him in Salisbury.</p> <a href=""https://www.theguardian.com/uk-news/2024/dec/01/putin-may-have-wanted-sergei-skripal-poisoned-uk-officials-believe"">Continue reading...</a>","Sun, 01 Dec 2024 17:11:30 GMT"
The Guardian,Assisted dying bill for England and Wales: what amendments are likely to be proposed?,https://www.theguardian.com/society/2024/dec/01/assisted-dying-bill-for-england-and-wales-what-amendments-are-likely-to-be-proposed,"<p>Improving oversight and addressing slippery slope concerns are among the priorities of the bill’s critics </p><p>The House of Commons’ <a href=""https://www.theguardian.com/society/2024/nov/29/mps-vote-for-assisted-dying-in-england-and-wales"">backing of the assisted dying bill</a> for England and Wales was a historic moment but just the first step in a <a href=""https://www.theguardian.com/society/2024/nov/29/what-happens-next-assisted-dying-bill"">long process</a>.</p><p>One thing that was clear is that many MPs hope to see significant amendments to the bill that they voted on. That includes some MPs who voted in favour of Kim Leadbeater’s bill but only because they anticipate that lingering concerns they have will be dealt with before it becomes law.</p> <a href=""https://www.theguardian.com/society/2024/dec/01/assisted-dying-bill-for-england-and-wales-what-amendments-are-likely-to-be-proposed"">Continue reading...</a>","Sun, 01 Dec 2024 14:35:50 GMT"
The Guardian,The scandal of food waste – and how we can stop it – podcast,https://www.theguardian.com/news/audio/2024/dec/02/the-scandal-of-food-waste-and-how-we-can-stop-it-podcast,"<p>Every informed observer agrees that food waste and loss must be reduced if we are to feed all humans. What’s stopping us? By Julian Baggini</p> <a href=""https://www.theguardian.com/news/audio/2024/dec/02/the-scandal-of-food-waste-and-how-we-can-stop-it-podcast"">Continue reading...</a>","Mon, 02 Dec 2024 05:00:15 GMT"
The Guardian,New Zealand: the fight to protect Māori rights – podcast,https://www.theguardian.com/news/audio/2024/dec/02/new-zealand-the-fight-to-protect-maori-rights-podcast,"<p>In what could be the biggest protest march in New Zealand’s history, 42,000 people took to the roads over fears Māori rights are being dismantled. <strong>Eva Corlett</strong> reports</p><p>It started at the northern tip of the North Island, gathering momentum as it moved its way down the country. By the time the march – or <em>hikoi</em> – reached its conclusion nine days later outside parliament in Wellington it was thought to be one of the biggest New Zealand has ever seen, with 42,000 people taking part. The demonstration was sparked by what critics say is the rightwing government’s attempt to fundamentally redraw the relationship between the Māori people and the state.</p><p>A lawyer and activist <strong>Annette Sykes</strong>, who was on the march, says it was a unifying moment for Māori people, but also showed the strength of public feeling against a potential rollback of hard-won rights. She says she feels the new ruling coalition is coming up with divisive policies that “are actually trying to demolish that sense of unity that we have forged as a nation, that mutual respect”.</p> <a href=""https://www.theguardian.com/news/audio/2024/dec/02/new-zealand-the-fight-to-protect-maori-rights-podcast"">Continue reading...</a>","Mon, 02 Dec 2024 03:00:12 GMT"
The Guardian,"The man who caught his catfish; actor Kaya Scodelario on Skins, scares and sex scenes; and Philippa Perry on coping with the climate crisis – podcast",https://www.theguardian.com/lifeandstyle/audio/2024/nov/30/man-who-caught-his-catfish-actor-kaya-scodelario-and-philippa-perry-coping-with-the-climate-crisis-podcast,"<p>Former Skins actor Kaya Scodelario talks about growing up poor in London, why she loves doing action films – and the pitfalls of taking her kids to work. When one man discovered someone had been impersonating him for years without his knowledge, he decided to act. He reveals what happened next. And ‘the climate crisis and all the evil in the world drives me to despair’: Philippa Perry advises one reader on how to cope</p> <a href=""https://www.theguardian.com/lifeandstyle/audio/2024/nov/30/man-who-caught-his-catfish-actor-kaya-scodelario-and-philippa-perry-coping-with-the-climate-crisis-podcast"">Continue reading...</a>","Sat, 30 Nov 2024 05:00:17 GMT"
The Guardian,‘I couldn’t cry over my children like everyone else’: the tragedy of Palestinian journalist Wael al-Dahdouh – podcast,https://www.theguardian.com/news/audio/2024/nov/29/i-couldnt-cry-over-my-children-like-everyone-else-the-tragedy-of-palestinian-journalist-wael-al-dahdouh-podcast,"<p>After his wife and two of his children were killed in Gaza, Al Jazeera journalist Wael al-Dahdouh became famous around the world for his decision to keep reporting. But this was just the start of his heartbreaking journey. By Nesrine Malik</p> <a href=""https://www.theguardian.com/news/audio/2024/nov/29/i-couldnt-cry-over-my-children-like-everyone-else-the-tragedy-of-palestinian-journalist-wael-al-dahdouh-podcast"">Continue reading...</a>","Fri, 29 Nov 2024 05:00:49 GMT"
The Guardian,How the left is defending itself in the Democratic blame game – podcast,https://www.theguardian.com/politics/audio/2024/nov/29/how-the-left-is-defending-itself-in-the-democratic-blame-game-podcast,"<p>Last week on this podcast, <a href=""https://www.theguardian.com/politics/audio/2024/nov/22/james-carville-on-where-he-thinks-the-democrats-went-wrong-podcast"">James Carville</a> blamed identity politics and ‘woke’ theory for the Democrats losing the election. <a href=""https://www.thenation.com/article/politics/corporate-democrats-not-woke-activists-doomed-kamala-harris/"">Waleed Shahid</a>, a former senior adviser to Alexandria Ocasio-Cortez and the Uncommitted campaign, believes this argument is lazy.</p><p>This week, Jonathan Freedland speaks to Waleed about why the left is not to blame for Kamala Harris losing the election, and why the truth of who is might be uncomfortable for the Democratic party</p><p><em>Archive: CNN, ABC News, BBC News, CBS News, NBC News, The Independent</em></p> <a href=""https://www.theguardian.com/politics/audio/2024/nov/29/how-the-left-is-defending-itself-in-the-democratic-blame-game-podcast"">Continue reading...</a>","Fri, 29 Nov 2024 05:00:48 GMT"
The Guardian,Moment historic assisted dying bill is passed in England and Wales – video,https://www.theguardian.com/society/video/2024/nov/29/moment-historic-assisted-dying-bill-is-passed-in-england-and-wales-video,"<p>MPs have taken a historic step toward legalising assisted dying in&nbsp;<a href=""https://www.theguardian.com/uk-news/england"">England</a>&nbsp;and Wales after backing a bill that would give some terminally ill people the right to end their lives. The Commons backed the bill by 330 votes in favour to 275 against. Labour MPs told the Guardian the prime minister, Keir Starmer, and chancellor, Rachel Reeves, had voted in favour</p><p></p><ul><li><p><a href=""https://www.theguardian.com/society/2024/nov/29/mps-vote-for-assisted-dying-in-england-and-wales"">Assisted dying set to be legalised in England and Wales after historic vote</a></p></li><li><p><a href=""https://www.theguardian.com/politics/live/2024/nov/29/assisted-dying-vote-louise-haigh-keir-starmer-latest-politics-updates-news-live"">UK politics live – latest updates</a></p></li></ul> <a href=""https://www.theguardian.com/society/video/2024/nov/29/moment-historic-assisted-dying-bill-is-passed-in-england-and-wales-video"">Continue reading...</a>","Fri, 29 Nov 2024 14:56:30 GMT"
The Guardian,How Europe closed its borders and betrayed its values – video,https://www.theguardian.com/world/video/2024/nov/28/how-europe-closed-its-borders-and-betrayed-its-values-video,"<p>Border walls and fences around European countries have grown by 75% in just 10 years and EU leaders have increasingly been open to making deals with autocrats, creating a virtual border across the Mediterranean to stop migrants arriving on their shores. </p><p></p><p>The Guardian's senior global development reporter Mark Townsend looks back at a decade in which Europe has become a fortress, militarising its borders and moving away from the commitment to human rights on which it was founded</p> <a href=""https://www.theguardian.com/world/video/2024/nov/28/how-europe-closed-its-borders-and-betrayed-its-values-video"">Continue reading...</a>","Thu, 28 Nov 2024 12:51:37 GMT"
The Guardian,How having babies became so political - video,https://www.theguardian.com/world/video/2024/nov/21/how-having-babies-became-so-political-video,"<p>The pronatalist movement in the US is gathering pace once again, rekindled by Silicon Valley personalities and hard-right conservatives who are becoming increasingly vocal about whether or not women are having enough babies. But it's not just in the US, some governments in other countries have launched marketing campaigns encouraging people to have more children, while others have offered financial incentives. But while many of these policies claim to be about halting population decline, there are other factors at play. Josh Toussaint-Strauss interrogates efforts around the world to boost birth rates, as well as the underlying political motivations, from bodily autonomy to immigration</p><p></p><ul><li><p><a href=""https://www.theguardian.com/world/article/2024/aug/11/global-birthrates-dropping"">Birthrates are plummeting worldwide. Can governments turn the tide?</a></p></li><li><p><a href=""https://www.theguardian.com/commentisfree/2024/apr/02/falling-birthrates-immigration-women-children-demographics"">When desperate measures to persuade women to have children fail, it’s time for fresh thinking</a></p></li></ul> <a href=""https://www.theguardian.com/world/video/2024/nov/21/how-having-babies-became-so-political-video"">Continue reading...</a>","Thu, 21 Nov 2024 12:33:44 GMT"
The Guardian,John Prescott: former deputy PM and New Labour stalwart – video obituary,https://www.theguardian.com/politics/video/2024/nov/21/john-prescott-former-deputy-pm-and-new-labour-stalwart-video-obituary,"<p>John Prescott, who has died at 86, served as deputy prime minister for more than a decade under Tony Blair, and was seen as a custodian of the Labour party’s traditional values in the face of a modernising leadership. Blair and Gordon Brown led tributes, with Blair telling BBC Radio 4's Today programme he was 'one of the most talented people I ever encountered in politics' </p><p></p><ul><li><p><a href=""https://www.theguardian.com/politics/2024/nov/21/john-prescott-death-age-86-former-uk-deputy-prime-minister""><strong>John Prescott, British former deputy prime minister, dies aged 86</strong></a></p></li></ul> <a href=""https://www.theguardian.com/politics/video/2024/nov/21/john-prescott-former-deputy-pm-and-new-labour-stalwart-video-obituary"">Continue reading...</a>","Thu, 21 Nov 2024 11:40:20 GMT"
The Guardian,Sign up for the Fashion Statement newsletter: our free fashion email,https://www.theguardian.com/global/2022/sep/20/sign-up-for-the-fashion-statement-newsletter-our-free-fashion-email,"<p>Style, with substance: what’s really trending this week, a roundup of the best fashion journalism and your wardrobe dilemmas solved, direct to your inbox every Thursday</p><p>Style, with substance: what’s really trending this week, a roundup of the best fashion journalism and your wardrobe dilemmas solved, delivered straight to your inbox every Thursday</p><p><strong><a href=""https://www.theguardian.com/email-newsletters"">Explore all our newsletters:</a></strong><a href=""https://www.theguardian.com/email-newsletters""> whether you love film, football, fashion or food, we’ve got something for you</a></p> <a href=""https://www.theguardian.com/global/2022/sep/20/sign-up-for-the-fashion-statement-newsletter-our-free-fashion-email"">Continue reading...</a>","Tue, 20 Sep 2022 11:06:20 GMT"
The Guardian,Sign up for the Guardian Documentaries newsletter: our free short film email,https://www.theguardian.com/info/2016/sep/02/sign-up-for-the-guardian-documentaries-update,"<p>Be the first to see our latest thought-provoking films, bringing you bold and original storytelling from around the world</p><p>Discover the stories behind our latest short films, learn more about our international film-makers, and join us for exclusive documentary events. We’ll also share a selection of our favourite films, from our archives and from further afield, for you to enjoy. Sign up below.</p><p>Can’t wait for the next newsletter? <a href=""https://www.theguardian.com/documentaries"">Start exploring our archive now</a>.</p> <a href=""https://www.theguardian.com/info/2016/sep/02/sign-up-for-the-guardian-documentaries-update"">Continue reading...</a>","Fri, 02 Sep 2016 09:27:20 GMT"
The Guardian,Guardian Traveller newsletter: Sign up for our free holidays email,https://www.theguardian.com/global/2022/oct/12/sign-up-for-the-guardian-traveller-newsletter-our-free-holidays-email,"<p>From biking adventures to city breaks, get inspiration for your next break – whether in the UK or further afield – with twice-weekly emails from the Guardian’s travel editors. You’ll also receive handpicked offers from Guardian Holidays. </p><p>From biking adventures to city breaks, get inspiration for your next break – whether in the UK or further afield – with twice-weekly emails from the Guardian’s travel editors.</p><p>You’ll also receive handpicked offers from Guardian Holidays.</p> <a href=""https://www.theguardian.com/global/2022/oct/12/sign-up-for-the-guardian-traveller-newsletter-our-free-holidays-email"">Continue reading...</a>","Wed, 12 Oct 2022 14:21:58 GMT"
The Guardian,Sign up for the Feast newsletter: our free Guardian food email,https://www.theguardian.com/food/2019/jul/09/sign-up-for-the-feast-newsletter-our-free-guardian-food-email,"<p>A weekly email from Yotam Ottolenghi, Meera Sodha, Felicity Cloake and Rachel Roddy, featuring the latest recipes and seasonal eating ideas</p><p>Each week we’ll send you an exclusive newsletter from our star food writers. We’ll also send you the latest recipes from Yotam Ottolenghi, Nigel Slater, Meera Sodha and all our star cooks, stand-out food features and seasonal eating inspiration, plus restaurant reviews from Grace Dent and Jay Rayner.</p><p>Sign up below to start receiving the best of our culinary journalism in one mouth-watering weekly email.</p> <a href=""https://www.theguardian.com/food/2019/jul/09/sign-up-for-the-feast-newsletter-our-free-guardian-food-email"">Continue reading...</a>","Tue, 09 Jul 2019 08:19:21 GMT"
The Guardian,‘People are very welcoming’: asylum seekers find support in Irish town – photo essay,https://www.theguardian.com/artanddesign/2024/dec/02/asylum-seekers-refugees-courtown-ireland-photo-essay,"<p>Courtown has shown how accommodating asylum seekers can be a success by engaging and involving them in the community</p><p>A wave of vicious anti-migrant protests in Dublin and beyond, including arson attacks on property earmarked for asylum seekers, and an emerging far right have posed challenges for the Irish government in the past year.</p><p>In the seaside resort of Courtown, 100km (60 miles) south of Dublin, residents have shown there is another way, one full of humanity and support for people fleeing conflict or persecution.</p><p>Mikie (not quoted), from Nigeria, on Courtown beach in July</p> <a href=""https://www.theguardian.com/artanddesign/2024/dec/02/asylum-seekers-refugees-courtown-ireland-photo-essay"">Continue reading...</a>","Mon, 02 Dec 2024 07:00:18 GMT"
The Guardian,A flooded temple and political fireworks: photos of the weekend,https://www.theguardian.com/news/gallery/2024/dec/01/a-flooded-temple-and-political-fireworks-photos-of-the-weekend,"<p>The Guardian’s picture editors select photographs from around the world</p> <a href=""https://www.theguardian.com/news/gallery/2024/dec/01/a-flooded-temple-and-political-fireworks-photos-of-the-weekend"">Continue reading...</a>","Sun, 01 Dec 2024 14:08:10 GMT"
